video_id,timestamp,entity_id,entity_type,action
L25_V074,1277.68,L25_V074_obj_22629,person,answering questions
L25_V074,1284.08,L25_V074_obj_22629,person,answering questions
L25_V074,1756.15,L25_V074_obj_22664,person,texting
L25_V074,1757.36,L25_V074_obj_22665,person,texting
L25_V074,1760.16,L25_V074_obj_22664,person,giving or receiving award
L25_V074,1761.16,L25_V074_obj_22675,person,news anchoring
L25_V074,1766.16,L25_V074_obj_22687,person,kissing
L25_V074,1766.97,L25_V074_obj_22689,person,texting
L25_V074,1768.57,L25_V074_obj_22665,person,hugging
L25_V074,1772.77,L25_V074_obj_22689,person,giving or receiving award
L25_V074,1779.18,L25_V074_obj_22728,person,giving or receiving award
L25_V074,1781.38,L25_V074_obj_22741,person,side kick
L25_V074,1781.38,L25_V074_obj_22736,person,robot dancing
L25_V074,1783.58,L25_V074_obj_22712,person,yoga
L25_V074,1786.79,L25_V074_obj_22767,person,robot dancing
L25_V074,1799.4,L25_V074_obj_22712,person,answering questions
L25_V075,3.12,L25_V075_obj_4563,person,answering questions
L25_V075,6.72,L25_V075_obj_4563,person,answering questions
L25_V075,10.56,L25_V075_obj_4563,person,answering questions
L25_V075,14.4,L25_V075_obj_4563,person,answering questions
L25_V075,18.24,L25_V075_obj_4563,person,answering questions
L25_V075,22.08,L25_V075_obj_4563,person,answering questions
L25_V075,25.92,L25_V075_obj_4563,person,answering questions
L25_V075,29.76,L25_V075_obj_4563,person,answering questions
L25_V075,33.6,L25_V075_obj_4563,person,answering questions
L25_V075,37.44,L25_V075_obj_4563,person,answering questions
L25_V075,41.28,L25_V075_obj_4563,person,answering questions
L25_V075,45.12,L25_V075_obj_4563,person,answering questions
L25_V075,48.96,L25_V075_obj_4563,person,answering questions
L25_V075,52.8,L25_V075_obj_4563,person,answering questions
L25_V075,56.64,L25_V075_obj_4563,person,answering questions
L25_V075,60.48,L25_V075_obj_4563,person,answering questions
L25_V075,64.32,L25_V075_obj_4563,person,answering questions
L25_V075,68.16,L25_V075_obj_4563,person,answering questions
L25_V075,72.0,L25_V075_obj_4563,person,answering questions
L25_V075,75.84,L25_V075_obj_4563,person,answering questions
L25_V075,79.68,L25_V075_obj_4563,person,answering questions
L25_V075,83.52,L25_V075_obj_4563,person,answering questions
L25_V075,87.36,L25_V075_obj_4563,person,answering questions
L25_V075,91.2,L25_V075_obj_4563,person,answering questions
L25_V075,95.04,L25_V075_obj_4563,person,answering questions
L25_V075,98.88,L25_V075_obj_4563,person,answering questions
L25_V075,102.72,L25_V075_obj_4563,person,answering questions
L25_V075,106.56,L25_V075_obj_4563,person,answering questions
L25_V075,110.4,L25_V075_obj_4563,person,answering questions
L25_V075,114.24,L25_V075_obj_4563,person,answering questions
L25_V075,118.08,L25_V075_obj_4563,person,answering questions
L25_V075,121.92,L25_V075_obj_4563,person,answering questions
L25_V075,125.76,L25_V075_obj_4563,person,answering questions
L25_V075,129.6,L25_V075_obj_4563,person,answering questions
L25_V075,133.44,L25_V075_obj_4563,person,answering questions
L25_V075,137.28,L25_V075_obj_4563,person,answering questions
L25_V075,141.12,L25_V075_obj_4563,person,answering questions
L25_V075,144.96,L25_V075_obj_4563,person,answering questions
L25_V075,148.8,L25_V075_obj_4563,person,answering questions
L25_V075,152.64,L25_V075_obj_4563,person,answering questions
L25_V075,156.48,L25_V075_obj_4563,person,answering questions
L25_V075,160.32,L25_V075_obj_4563,person,answering questions
L25_V075,164.16,L25_V075_obj_4563,person,answering questions
L25_V075,168.0,L25_V075_obj_4563,person,answering questions
L25_V075,171.84,L25_V075_obj_4563,person,answering questions
L25_V075,175.68,L25_V075_obj_4563,person,answering questions
L25_V075,179.52,L25_V075_obj_4563,person,answering questions
L25_V075,183.36,L25_V075_obj_4563,person,answering questions
L25_V075,187.2,L25_V075_obj_4563,person,answering questions
L25_V075,191.04,L25_V075_obj_4563,person,answering questions
L25_V075,194.88,L25_V075_obj_4563,person,answering questions
L25_V075,198.72,L25_V075_obj_4563,person,answering questions
L25_V075,202.56,L25_V075_obj_4563,person,answering questions
L25_V075,206.4,L25_V075_obj_4563,person,answering questions
L25_V075,210.24,L25_V075_obj_4563,person,answering questions
L25_V075,214.08,L25_V075_obj_4563,person,answering questions
L25_V075,217.92,L25_V075_obj_4563,person,answering questions
L25_V075,221.76,L25_V075_obj_4563,person,answering questions
L25_V075,225.6,L25_V075_obj_4563,person,answering questions
L25_V075,229.44,L25_V075_obj_4563,person,answering questions
L25_V075,233.28,L25_V075_obj_4563,person,answering questions
L25_V075,237.12,L25_V075_obj_4563,person,answering questions
L25_V075,240.96,L25_V075_obj_4563,person,answering questions
L25_V075,244.8,L25_V075_obj_4563,person,answering questions
L25_V075,248.64,L25_V075_obj_4563,person,answering questions
L25_V075,252.48,L25_V075_obj_4563,person,answering questions
L25_V075,256.32,L25_V075_obj_4563,person,answering questions
L25_V075,260.16,L25_V075_obj_4563,person,answering questions
L25_V075,264.0,L25_V075_obj_4563,person,answering questions
L25_V075,267.84,L25_V075_obj_4563,person,answering questions
L25_V075,271.68,L25_V075_obj_4563,person,answering questions
L25_V075,275.52,L25_V075_obj_4563,person,answering questions
L25_V075,279.36,L25_V075_obj_4563,person,answering questions
L25_V075,283.2,L25_V075_obj_4563,person,answering questions
L25_V075,287.04,L25_V075_obj_4563,person,answering questions
L25_V075,290.88,L25_V075_obj_4563,person,answering questions
L25_V075,294.72,L25_V075_obj_4563,person,answering questions
L25_V075,298.56,L25_V075_obj_4563,person,answering questions
L25_V075,302.4,L25_V075_obj_4563,person,answering questions
L25_V075,306.24,L25_V075_obj_4563,person,answering questions
L25_V075,310.08,L25_V075_obj_4563,person,answering questions
L25_V075,313.92,L25_V075_obj_4563,person,answering questions
L25_V075,317.76,L25_V075_obj_4563,person,answering questions
L25_V075,321.6,L25_V075_obj_4563,person,answering questions
L25_V075,325.44,L25_V075_obj_4563,person,answering questions
L25_V075,329.28,L25_V075_obj_4563,person,answering questions
L25_V075,333.12,L25_V075_obj_4563,person,answering questions
L25_V075,336.96,L25_V075_obj_4563,person,answering questions
L25_V075,340.8,L25_V075_obj_4563,person,answering questions
L25_V075,344.64,L25_V075_obj_4563,person,answering questions
L25_V075,348.48,L25_V075_obj_4563,person,answering questions
L25_V075,352.32,L25_V075_obj_4563,person,answering questions
L25_V075,356.16,L25_V075_obj_4563,person,answering questions
L25_V075,360.0,L25_V075_obj_4563,person,answering questions
L25_V075,363.84,L25_V075_obj_4563,person,answering questions
L25_V075,367.68,L25_V075_obj_4563,person,answering questions
L25_V075,371.52,L25_V075_obj_4563,person,answering questions
L25_V075,375.36,L25_V075_obj_4563,person,answering questions
L25_V075,379.2,L25_V075_obj_4563,person,answering questions
L25_V075,383.04,L25_V075_obj_4563,person,answering questions
L25_V075,386.88,L25_V075_obj_4563,person,answering questions
L25_V075,390.72,L25_V075_obj_4563,person,answering questions
L25_V075,394.56,L25_V075_obj_4563,person,answering questions
L25_V075,398.4,L25_V075_obj_4563,person,answering questions
L25_V075,402.24,L25_V075_obj_4563,person,answering questions
L25_V075,406.08,L25_V075_obj_4563,person,answering questions
L25_V075,409.92,L25_V075_obj_4563,person,answering questions
L25_V075,413.76,L25_V075_obj_4563,person,answering questions
L25_V075,417.6,L25_V075_obj_4563,person,answering questions
L25_V075,421.44,L25_V075_obj_4563,person,answering questions
L25_V075,425.28,L25_V075_obj_4563,person,answering questions
L25_V075,429.12,L25_V075_obj_4563,person,answering questions
L25_V075,432.96,L25_V075_obj_4563,person,answering questions
L25_V075,436.8,L25_V075_obj_4563,person,answering questions
L25_V075,440.64,L25_V075_obj_4563,person,answering questions
L25_V075,444.48,L25_V075_obj_4563,person,answering questions
L25_V075,448.32,L25_V075_obj_4563,person,answering questions
L25_V075,452.16,L25_V075_obj_4563,person,answering questions
L25_V075,456.0,L25_V075_obj_4563,person,answering questions
L25_V075,459.84,L25_V075_obj_4563,person,answering questions
L25_V075,463.68,L25_V075_obj_4563,person,answering questions
L25_V075,467.52,L25_V075_obj_4563,person,answering questions
L25_V075,471.36,L25_V075_obj_4563,person,answering questions
L25_V075,475.2,L25_V075_obj_4563,person,answering questions
L25_V075,479.04,L25_V075_obj_4563,person,answering questions
L25_V075,482.88,L25_V075_obj_4563,person,answering questions
L25_V075,486.72,L25_V075_obj_4563,person,answering questions
L25_V075,490.56,L25_V075_obj_4563,person,answering questions
L25_V075,498.48,L25_V075_obj_4569,person,kissing
L25_V075,504.96,L25_V075_obj_4570,person,folding napkins
L25_V075,508.56,L25_V075_obj_4570,person,hugging
L25_V075,516.0,L25_V075_obj_4594,person,hugging
L25_V075,535.68,L25_V075_obj_4672,person,hugging
L25_V075,558.48,L25_V075_obj_4753,person,answering questions
L25_V075,562.08,L25_V075_obj_4753,person,answering questions
L25_V075,565.92,L25_V075_obj_4753,person,answering questions
L25_V075,569.76,L25_V075_obj_4753,person,answering questions
L25_V075,573.6,L25_V075_obj_4753,person,answering questions
L25_V075,577.44,L25_V075_obj_4753,person,answering questions
L25_V075,581.28,L25_V075_obj_4753,person,answering questions
L25_V075,585.12,L25_V075_obj_4753,person,answering questions
L25_V075,588.96,L25_V075_obj_4753,person,answering questions
L25_V075,592.8,L25_V075_obj_4753,person,answering questions
L25_V075,596.64,L25_V075_obj_4753,person,answering questions
L25_V075,600.48,L25_V075_obj_4753,person,answering questions
L25_V075,604.32,L25_V075_obj_4753,person,answering questions
L25_V075,608.16,L25_V075_obj_4753,person,answering questions
L25_V075,612.0,L25_V075_obj_4753,person,answering questions
L25_V075,615.84,L25_V075_obj_4753,person,answering questions
L25_V075,619.68,L25_V075_obj_4753,person,answering questions
L25_V075,623.52,L25_V075_obj_4753,person,answering questions
L25_V075,627.36,L25_V075_obj_4753,person,answering questions
L25_V075,631.2,L25_V075_obj_4753,person,answering questions
L25_V075,635.04,L25_V075_obj_4753,person,answering questions
L25_V075,638.88,L25_V075_obj_4753,person,answering questions
L25_V075,642.72,L25_V075_obj_4753,person,answering questions
L25_V075,646.56,L25_V075_obj_4753,person,answering questions
L25_V075,650.4,L25_V075_obj_4753,person,answering questions
L25_V075,654.24,L25_V075_obj_4753,person,answering questions
L25_V075,658.08,L25_V075_obj_4753,person,answering questions
L25_V075,661.92,L25_V075_obj_4753,person,answering questions
L25_V075,665.76,L25_V075_obj_4753,person,answering questions
L25_V075,669.6,L25_V075_obj_4753,person,answering questions
L25_V075,673.44,L25_V075_obj_4753,person,answering questions
L25_V075,677.28,L25_V075_obj_4753,person,answering questions
L25_V075,681.12,L25_V075_obj_4753,person,answering questions
L25_V075,684.96,L25_V075_obj_4753,person,answering questions
L25_V075,688.8,L25_V075_obj_4753,person,answering questions
L25_V075,692.64,L25_V075_obj_4753,person,answering questions
L25_V075,696.48,L25_V075_obj_4753,person,answering questions
L25_V075,700.32,L25_V075_obj_4753,person,answering questions
L25_V075,704.16,L25_V075_obj_4753,person,answering questions
L25_V075,708.0,L25_V075_obj_4753,person,answering questions
L25_V075,711.84,L25_V075_obj_4753,person,answering questions
L25_V075,715.68,L25_V075_obj_4753,person,answering questions
L25_V075,719.52,L25_V075_obj_4753,person,answering questions
L25_V075,723.36,L25_V075_obj_4753,person,answering questions
L25_V075,727.2,L25_V075_obj_4753,person,answering questions
L25_V075,731.04,L25_V075_obj_4753,person,answering questions
L25_V075,734.88,L25_V075_obj_4753,person,answering questions
L25_V075,737.04,L25_V075_obj_4757,person,beatboxing
L25_V075,738.72,L25_V075_obj_4753,person,answering questions
L25_V075,742.56,L25_V075_obj_4753,person,answering questions
L25_V075,746.4,L25_V075_obj_4753,person,answering questions
L25_V075,750.24,L25_V075_obj_4753,person,answering questions
L25_V075,754.08,L25_V075_obj_4753,person,answering questions
L25_V075,757.92,L25_V075_obj_4753,person,answering questions
L25_V075,761.76,L25_V075_obj_4753,person,answering questions
L25_V075,765.6,L25_V075_obj_4753,person,answering questions
L25_V075,769.44,L25_V075_obj_4753,person,answering questions
L25_V075,773.28,L25_V075_obj_4753,person,answering questions
L25_V075,777.84,L25_V075_obj_4753,person,answering questions
L25_V075,781.68,L25_V075_obj_4753,person,answering questions
L25_V075,785.52,L25_V075_obj_4753,person,answering questions
L25_V075,789.36,L25_V075_obj_4753,person,answering questions
L25_V075,793.2,L25_V075_obj_4753,person,answering questions
L25_V075,797.04,L25_V075_obj_4753,person,answering questions
L25_V075,800.88,L25_V075_obj_4753,person,answering questions
L25_V075,804.72,L25_V075_obj_4753,person,answering questions
L25_V075,808.56,L25_V075_obj_4753,person,answering questions
L25_V075,812.4,L25_V075_obj_4753,person,answering questions
L25_V075,816.24,L25_V075_obj_4753,person,answering questions
L25_V075,820.08,L25_V075_obj_4753,person,answering questions
L25_V075,823.92,L25_V075_obj_4753,person,answering questions
L25_V075,827.76,L25_V075_obj_4753,person,answering questions
L25_V075,831.6,L25_V075_obj_4753,person,answering questions
L25_V075,835.44,L25_V075_obj_4753,person,answering questions
L25_V075,839.28,L25_V075_obj_4753,person,answering questions
L25_V075,843.12,L25_V075_obj_4753,person,answering questions
L25_V075,846.96,L25_V075_obj_4753,person,answering questions
L25_V075,850.8,L25_V075_obj_4753,person,answering questions
L25_V075,854.64,L25_V075_obj_4753,person,answering questions
L25_V075,858.48,L25_V075_obj_4753,person,answering questions
L25_V075,862.32,L25_V075_obj_4753,person,answering questions
L25_V075,866.16,L25_V075_obj_4753,person,answering questions
L25_V075,870.0,L25_V075_obj_4753,person,answering questions
L25_V075,873.84,L25_V075_obj_4753,person,answering questions
L25_V075,877.68,L25_V075_obj_4753,person,answering questions
L25_V075,881.52,L25_V075_obj_4753,person,answering questions
L25_V075,885.36,L25_V075_obj_4753,person,answering questions
L25_V075,888.48,L25_V075_obj_4769,person,beatboxing
L25_V075,889.2,L25_V075_obj_4753,person,answering questions
L25_V075,893.04,L25_V075_obj_4753,person,answering questions
L25_V075,895.2,L25_V075_obj_4769,person,beatboxing
L25_V075,896.88,L25_V075_obj_4753,person,answering questions
L25_V075,900.72,L25_V075_obj_4753,person,answering questions
L25_V075,904.56,L25_V075_obj_4753,person,answering questions
L25_V075,908.4,L25_V075_obj_4753,person,answering questions
L25_V075,912.24,L25_V075_obj_4753,person,answering questions
L25_V075,916.08,L25_V075_obj_4753,person,answering questions
L25_V075,917.76,L25_V075_obj_4775,person,beatboxing
L25_V075,919.92,L25_V075_obj_4753,person,answering questions
L25_V075,923.76,L25_V075_obj_4753,person,answering questions
L25_V075,929.04,L25_V075_obj_4753,person,answering questions
L25_V075,932.88,L25_V075_obj_4753,person,answering questions
L25_V075,936.72,L25_V075_obj_4753,person,answering questions
L25_V075,940.56,L25_V075_obj_4753,person,answering questions
L25_V075,944.4,L25_V075_obj_4753,person,answering questions
L25_V075,948.24,L25_V075_obj_4753,person,answering questions
L25_V075,952.08,L25_V075_obj_4753,person,answering questions
L25_V075,954.48,L25_V075_obj_4777,person,beatboxing
L25_V075,955.92,L25_V075_obj_4753,person,answering questions
L25_V075,959.76,L25_V075_obj_4753,person,answering questions
L25_V075,964.08,L25_V075_obj_4753,person,answering questions
L25_V075,967.92,L25_V075_obj_4753,person,answering questions
L25_V075,971.76,L25_V075_obj_4753,person,answering questions
L25_V075,975.6,L25_V075_obj_4753,person,answering questions
L25_V075,979.44,L25_V075_obj_4753,person,answering questions
L25_V075,983.28,L25_V075_obj_4753,person,answering questions
L25_V075,987.12,L25_V075_obj_4753,person,answering questions
L25_V075,990.96,L25_V075_obj_4753,person,answering questions
L25_V075,994.8,L25_V075_obj_4753,person,answering questions
L25_V075,998.64,L25_V075_obj_4753,person,answering questions
L25_V075,1002.48,L25_V075_obj_4753,person,answering questions
L25_V075,1006.32,L25_V075_obj_4753,person,answering questions
L25_V075,1008.24,L25_V075_obj_4788,person,beatboxing
L25_V075,1010.16,L25_V075_obj_4753,person,answering questions
L25_V075,1014.0,L25_V075_obj_4753,person,answering questions
L25_V075,1017.84,L25_V075_obj_4753,person,answering questions
L25_V075,1019.28,L25_V075_obj_4788,person,beatboxing
L25_V075,1021.68,L25_V075_obj_4753,person,answering questions
L25_V075,1025.52,L25_V075_obj_4753,person,answering questions
L25_V075,1029.36,L25_V075_obj_4753,person,answering questions
L25_V075,1033.2,L25_V075_obj_4753,person,answering questions
L25_V075,1037.04,L25_V075_obj_4753,person,answering questions
L25_V075,1040.88,L25_V075_obj_4753,person,answering questions
L25_V075,1042.32,L25_V075_obj_4788,person,beatboxing
L25_V075,1044.72,L25_V075_obj_4753,person,answering questions
L25_V075,1048.56,L25_V075_obj_4753,person,answering questions
L25_V075,1052.4,L25_V075_obj_4753,person,answering questions
L25_V075,1056.24,L25_V075_obj_4753,person,answering questions
L25_V075,1060.08,L25_V075_obj_4753,person,answering questions
L25_V075,1063.92,L25_V075_obj_4753,person,answering questions
L25_V075,1067.76,L25_V075_obj_4753,person,answering questions
L25_V075,1071.6,L25_V075_obj_4753,person,answering questions
L25_V075,1075.44,L25_V075_obj_4753,person,answering questions
L25_V075,1084.08,L25_V075_obj_4797,person,yoga
L25_V075,1084.32,L25_V075_obj_4800,person,kissing
L25_V075,1085.28,L25_V075_obj_4810,person,yoga
L25_V075,1088.88,L25_V075_obj_4816,person,kissing
L25_V075,1106.4,L25_V075_obj_4854,person,kissing
L25_V075,1108.8,L25_V075_obj_4886,person,kissing
L25_V075,1125.84,L25_V075_obj_4886,person,kissing
L25_V075,1125.84,L25_V075_obj_4956,person,hugging
L25_V075,1132.08,L25_V075_obj_4886,person,kissing
L25_V075,1135.92,L25_V075_obj_4886,person,washing hands
L25_V075,1140.0,L25_V075_obj_4993,person,texting
L25_V075,1164.72,L25_V075_obj_5037,person,answering questions
L25_V075,1168.32,L25_V075_obj_5037,person,answering questions
L25_V075,1172.16,L25_V075_obj_5037,person,answering questions
L25_V075,1176.0,L25_V075_obj_5037,person,answering questions
L25_V075,1179.84,L25_V075_obj_5037,person,answering questions
L25_V075,1183.68,L25_V075_obj_5037,person,answering questions
L25_V075,1187.52,L25_V075_obj_5037,person,answering questions
L25_V075,1191.36,L25_V075_obj_5037,person,answering questions
L25_V075,1195.2,L25_V075_obj_5037,person,answering questions
L25_V075,1199.04,L25_V075_obj_5037,person,answering questions
L25_V075,1202.88,L25_V075_obj_5037,person,answering questions
L25_V075,1206.72,L25_V075_obj_5037,person,answering questions
L25_V075,1210.56,L25_V075_obj_5037,person,answering questions
L25_V075,1214.4,L25_V075_obj_5037,person,answering questions
L25_V075,1218.24,L25_V075_obj_5037,person,answering questions
L25_V075,1222.08,L25_V075_obj_5037,person,answering questions
L25_V075,1223.76,L25_V075_obj_5044,person,beatboxing
L25_V075,1225.92,L25_V075_obj_5037,person,answering questions
L25_V075,1229.76,L25_V075_obj_5037,person,answering questions
L25_V075,1233.6,L25_V075_obj_5037,person,answering questions
L25_V075,1237.44,L25_V075_obj_5037,person,answering questions
L25_V075,1241.28,L25_V075_obj_5037,person,answering questions
L25_V075,1245.12,L25_V075_obj_5037,person,answering questions
L25_V075,1248.96,L25_V075_obj_5037,person,answering questions
L25_V075,1252.8,L25_V075_obj_5037,person,answering questions
L25_V075,1256.64,L25_V075_obj_5037,person,answering questions
L25_V075,1260.48,L25_V075_obj_5037,person,answering questions
L25_V075,1264.32,L25_V075_obj_5037,person,answering questions
L25_V075,1268.16,L25_V075_obj_5037,person,answering questions
L25_V075,1268.16,L25_V075_obj_5048,person,beatboxing
L25_V075,1272.0,L25_V075_obj_5037,person,answering questions
L25_V075,1275.84,L25_V075_obj_5037,person,answering questions
L25_V075,1279.68,L25_V075_obj_5037,person,answering questions
L25_V075,1282.32,L25_V075_obj_5048,person,beatboxing
L25_V075,1283.52,L25_V075_obj_5037,person,answering questions
L25_V075,1287.36,L25_V075_obj_5037,person,answering questions
L25_V075,1291.2,L25_V075_obj_5037,person,answering questions
L25_V075,1295.04,L25_V075_obj_5037,person,answering questions
L25_V075,1298.88,L25_V075_obj_5037,person,answering questions
L25_V075,1302.72,L25_V075_obj_5037,person,answering questions
L25_V075,1306.56,L25_V075_obj_5037,person,answering questions
L25_V075,1310.4,L25_V075_obj_5037,person,answering questions
L25_V075,1314.24,L25_V075_obj_5037,person,answering questions
L25_V075,1318.08,L25_V075_obj_5037,person,answering questions
L25_V075,1321.92,L25_V075_obj_5037,person,answering questions
L25_V075,1325.76,L25_V075_obj_5037,person,answering questions
L25_V075,1329.6,L25_V075_obj_5037,person,answering questions
L25_V075,1333.44,L25_V075_obj_5037,person,answering questions
L25_V075,1337.28,L25_V075_obj_5037,person,answering questions
L25_V075,1341.12,L25_V075_obj_5037,person,answering questions
L25_V075,1344.96,L25_V075_obj_5037,person,answering questions
L25_V075,1348.8,L25_V075_obj_5037,person,answering questions
L25_V075,1352.64,L25_V075_obj_5037,person,answering questions
L25_V075,1356.48,L25_V075_obj_5037,person,answering questions
L25_V075,1360.32,L25_V075_obj_5037,person,answering questions
L25_V075,1364.16,L25_V075_obj_5037,person,answering questions
L25_V075,1368.0,L25_V075_obj_5037,person,answering questions
L25_V075,1371.84,L25_V075_obj_5037,person,answering questions
L25_V075,1375.68,L25_V075_obj_5037,person,answering questions
L25_V075,1379.52,L25_V075_obj_5037,person,answering questions
L25_V075,1383.36,L25_V075_obj_5037,person,answering questions
L25_V075,1387.2,L25_V075_obj_5037,person,answering questions
L25_V075,1391.04,L25_V075_obj_5037,person,answering questions
L25_V075,1394.88,L25_V075_obj_5037,person,answering questions
L25_V075,1398.72,L25_V075_obj_5037,person,answering questions
L25_V075,1402.56,L25_V075_obj_5037,person,answering questions
L25_V075,1406.4,L25_V075_obj_5037,person,answering questions
L25_V075,1410.24,L25_V075_obj_5037,person,answering questions
L25_V075,1414.08,L25_V075_obj_5037,person,answering questions
L25_V075,1417.92,L25_V075_obj_5037,person,answering questions
L25_V075,1421.76,L25_V075_obj_5037,person,answering questions
L25_V075,1425.6,L25_V075_obj_5037,person,answering questions
L25_V075,1429.44,L25_V075_obj_5037,person,answering questions
L25_V075,1433.28,L25_V075_obj_5037,person,answering questions
L25_V075,1437.12,L25_V075_obj_5037,person,answering questions
L25_V075,1440.96,L25_V075_obj_5037,person,answering questions
L25_V075,1444.8,L25_V075_obj_5037,person,answering questions
L25_V075,1448.64,L25_V075_obj_5037,person,answering questions
L25_V075,1452.48,L25_V075_obj_5037,person,answering questions
L25_V075,1456.32,L25_V075_obj_5037,person,answering questions
L25_V075,1460.16,L25_V075_obj_5037,person,answering questions
L25_V075,1464.0,L25_V075_obj_5037,person,answering questions
L25_V075,1467.84,L25_V075_obj_5037,person,answering questions
L25_V075,1471.68,L25_V075_obj_5037,person,answering questions
L25_V075,1475.52,L25_V075_obj_5037,person,answering questions
L25_V075,1479.36,L25_V075_obj_5037,person,answering questions
L25_V075,1483.2,L25_V075_obj_5037,person,answering questions
L25_V075,1487.04,L25_V075_obj_5037,person,answering questions
L25_V075,1490.88,L25_V075_obj_5037,person,answering questions
L25_V075,1494.72,L25_V075_obj_5037,person,answering questions
L25_V075,1498.56,L25_V075_obj_5037,person,answering questions
L25_V075,1502.4,L25_V075_obj_5037,person,answering questions
L25_V075,1506.24,L25_V075_obj_5037,person,answering questions
L25_V075,1510.08,L25_V075_obj_5037,person,answering questions
L25_V075,1513.92,L25_V075_obj_5037,person,answering questions
L25_V075,1517.76,L25_V075_obj_5037,person,answering questions
L25_V075,1521.6,L25_V075_obj_5037,person,answering questions
L25_V075,1525.44,L25_V075_obj_5037,person,answering questions
L25_V075,1529.28,L25_V075_obj_5037,person,answering questions
L25_V075,1533.12,L25_V075_obj_5037,person,answering questions
L25_V075,1536.96,L25_V075_obj_5037,person,answering questions
L25_V075,1540.8,L25_V075_obj_5037,person,answering questions
L25_V075,1544.64,L25_V075_obj_5037,person,answering questions
L25_V075,1548.48,L25_V075_obj_5037,person,answering questions
L25_V075,1552.32,L25_V075_obj_5037,person,answering questions
L25_V075,1556.16,L25_V075_obj_5037,person,answering questions
L25_V075,1560.0,L25_V075_obj_5037,person,answering questions
L25_V075,1563.84,L25_V075_obj_5037,person,answering questions
L25_V075,1567.68,L25_V075_obj_5037,person,answering questions
L25_V075,1571.52,L25_V075_obj_5037,person,answering questions
L25_V075,1575.36,L25_V075_obj_5037,person,answering questions
L25_V075,1579.2,L25_V075_obj_5037,person,answering questions
L25_V075,1583.04,L25_V075_obj_5037,person,answering questions
L25_V075,1586.88,L25_V075_obj_5037,person,answering questions
L25_V075,1590.72,L25_V075_obj_5037,person,answering questions
L25_V075,1594.56,L25_V075_obj_5037,person,answering questions
L25_V075,1598.4,L25_V075_obj_5037,person,answering questions
L25_V075,1602.24,L25_V075_obj_5037,person,answering questions
L25_V075,1606.08,L25_V075_obj_5037,person,answering questions
L25_V075,1609.92,L25_V075_obj_5037,person,answering questions
L25_V075,1613.76,L25_V075_obj_5037,person,answering questions
L25_V075,1617.6,L25_V075_obj_5037,person,answering questions
L25_V075,1621.44,L25_V075_obj_5037,person,answering questions
L25_V075,1625.28,L25_V075_obj_5037,person,answering questions
L25_V075,1629.12,L25_V075_obj_5037,person,answering questions
L25_V075,1632.96,L25_V075_obj_5037,person,answering questions
L25_V075,1636.8,L25_V075_obj_5037,person,answering questions
L25_V075,1640.64,L25_V075_obj_5037,person,answering questions
L25_V075,1644.48,L25_V075_obj_5037,person,answering questions
L25_V075,1648.32,L25_V075_obj_5037,person,answering questions
L25_V075,1649.76,L25_V075_obj_5049,person,beatboxing
L25_V075,1652.16,L25_V075_obj_5037,person,answering questions
L25_V075,1656.0,L25_V075_obj_5037,person,answering questions
L25_V075,1659.84,L25_V075_obj_5037,person,answering questions
L25_V075,1663.68,L25_V075_obj_5037,person,answering questions
L25_V075,1667.52,L25_V075_obj_5037,person,answering questions
L25_V075,1676.16,L25_V075_obj_5051,person,tossing coin
L25_V075,1682.4,L25_V075_obj_5052,person,texting
L25_V075,1686.24,L25_V075_obj_5088,person,texting
L25_V075,1687.68,L25_V075_obj_5095,person,giving or receiving award
L25_V075,1692.48,L25_V075_obj_5110,person,kissing
L25_V075,1707.84,L25_V075_obj_5163,person,robot dancing
L25_V075,1707.84,L25_V075_obj_5164,person,robot dancing
L25_V075,1707.84,L25_V075_obj_5173,person,laughing
L25_V075,1723.44,L25_V075_obj_5248,person,texting
L25_V076,12.24,L25_V076_obj_3308,horse,brush painting
L25_V076,13.2,L25_V076_obj_3314,horse,rock climbing
L25_V076,17.04,L25_V076_obj_3308,horse,brush painting
L25_V076,20.88,L25_V076_obj_3308,horse,brush painting
L25_V076,24.72,L25_V076_obj_3308,horse,brush painting
L25_V076,29.04,L25_V076_obj_3320,person,answering questions
L25_V076,51.12,L25_V076_obj_3322,person,kissing
L25_V076,57.6,L25_V076_obj_3324,person,folding napkins
L25_V076,61.2,L25_V076_obj_3324,person,hugging
L25_V076,65.76,L25_V076_obj_3331,person,hugging
L25_V076,68.64,L25_V076_obj_3346,person,hugging
L25_V076,88.32,L25_V076_obj_3410,person,hugging
L25_V076,114.48,L25_V076_obj_3484,person,answering questions
L25_V076,118.32,L25_V076_obj_3484,person,answering questions
L25_V076,122.16,L25_V076_obj_3484,person,answering questions
L25_V076,129.84,L25_V076_obj_3484,person,answering questions
L25_V076,133.68,L25_V076_obj_3484,person,news anchoring
L25_V076,137.52,L25_V076_obj_3484,person,answering questions
L25_V076,149.04,L25_V076_obj_3484,person,answering questions
L25_V076,152.88,L25_V076_obj_3484,person,answering questions
L25_V076,156.72,L25_V076_obj_3484,person,answering questions
L25_V076,160.56,L25_V076_obj_3484,person,answering questions
L25_V076,164.4,L25_V076_obj_3484,person,answering questions
L25_V076,175.92,L25_V076_obj_3484,person,answering questions
L25_V076,179.76,L25_V076_obj_3484,person,answering questions
L25_V076,183.6,L25_V076_obj_3484,person,answering questions
L25_V076,191.28,L25_V076_obj_3484,person,answering questions
